ID_покупателя,Сегмент_товаров,Сегмент_объемов,Сегмент_RFM,Сегмент_ABC,Сегмент_процент_выкупа,Купит_в_течении_30_дней,Потратит_в_течении_30_дней,Страна
16170.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015867304870020908,190.46182885128735,united kingdom
18204.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015860998994763564,175.72300758663556,united kingdom
15241.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015860666932542223,166.01402796142057,united kingdom
17284.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015858688930287534,223.3762092387579,united kingdom
15228.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.01585718654759914,222.28320326623893,united kingdom
14210.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.0158570278041333,103.80795321595679,united kingdom
17591.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015853591708850645,147.23260294349723,united kingdom
13771.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015850078436806147,170.76704883111717,united kingdom
13141.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015849740660728872,198.05232744124265,united kingdom
15416.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.01584791854935544,326.02169537044955,united kingdom
14930.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015842715572752256,150.29022620428123,channel islands
17863.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,273.1438231162627,united kingdom
14841.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,219.50568581568848,united kingdom
14978.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015842715572752256,115.1608839405148,united kingdom
17589.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015842715572752256,244.01427242400229,united kingdom
16477.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015842715572752256,182.51590614958587,united kingdom
18235.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,145.46345132035438,united kingdom
12836.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015842715572752256,162.024374138241,united kingdom
13555.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,257.5216904707087,united kingdom
14844.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,208.75724005106898,united kingdom
13344.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015842715572752256,131.01724576764468,united kingdom
14852.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,224.18274552836738,united kingdom
12378.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,390.59413342919044,switzerland
12635.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,121.46332015248467,germany
13875.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,131.96915667018678,united kingdom
13373.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,245.76805667431347,united kingdom
14307.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,298.85035163425687,united kingdom
16456.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,135.5220254922689,united kingdom
14472.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015842715572752256,192.0874179609562,united kingdom
17667.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015842715572752256,131.60648694429506,united kingdom
13911.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,278.8756211400025,united kingdom
15673.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,199.988712149681,united kingdom
16515.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015842715572752256,108.62501741327156,united kingdom
15641.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,168.86554513016011,united kingdom
17400.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015842715572752256,170.91019590844786,united kingdom
13901.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,235.86989247400874,united kingdom
12370.0,Бюджетный,Мелкий_опт,Лучшие,A,Высокий,0.015842715572752256,293.27788669901315,cyprus
15002.0,Бюджетный,Розничный,Лучшие,A,Высокий,0.015842715572752256,113.35201505731868,united kingdom
14665.0,Бюджетный,Розничный,Перспективные,B,Низкий,0.015474556094498113,39.57468243173588,united kingdom
15606.0,Бюджетный,Розничный,Перспективные,A,Стандартный,0.014947980838488632,101.10602700786035,united kingdom
12457.0,Бюджетный,Мелкий_опт,Перспективные,A,Стандартный,0.01478381678561927,35.89113617670339,switzerland
13802.0,Бюджетный,Мелкий_опт,Перспективные,A,Стандартный,0.01415148133348664,4.2042878618021575,united kingdom
15810.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.013671259645253604,73.24653507620172,united kingdom
14409.0,Бюджетный,Мелкий_опт,Перспективные,A,Стандартный,0.013629967990788151,56.41449612954399,united kingdom
17873.0,Бюджетный,Мелкий_опт,Перспективные,A,Стандартный,0.013516439700852584,51.810248288664056,united kingdom
13162.0,Бюджетный,Мелкий_опт,Перспективные,A,Стандартный,0.013357552963252155,125.77879896066682,united kingdom
15260.0,Бюджетный,Мелкий_опт,Перспективные,A,Стандартный,0.013338543587864632,105.29303724343896,united kingdom
12853.0,Бюджетный,Розничный,Перспективные,A,Стандартный,0.013296223711709652,112.35250092992806,united kingdom
15505.0,Бюджетный,Мелкий_опт,Перспективные,A,Стандартный,0.013251226460762768,201.2298500942968,united kingdom
17997.0,Бюджетный,Мелкий_опт,Перспективные,A,Стандартный,0.013234196485589923,157.87461288816937,united kingdom
12530.0,Бюджетный,Мелкий_опт,Перспективные,A,Стандартный,0.013220857557727346,96.38858931442137,germany
13520.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.0131302487203696,189.4320558108258,switzerland
17819.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01312694863572537,96.50275431621033,united kingdom
18073.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.013121023923716685,223.33809255112172,united kingdom
15140.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.013120635071928939,151.71372850855863,united kingdom
13082.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.013114887188717395,276.10339303899997,united kingdom
13627.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01311326385299449,157.17375504259476,united kingdom
14407.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.013111062792090298,140.66976761977048,united kingdom
17648.0,Бюджетный,Розничный,Перспективные,A,Высокий,0.013110460506279727,98.8713389783764,united kingdom
15367.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.013109005815362992,151.58036154334386,united kingdom
15826.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.013101306263797886,104.05814016822835,united kingdom
14934.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.013100596453141001,140.54111964859578,channel islands
13722.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.013098379532461294,154.88124885679238,united kingdom
14364.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,163.87987304840559,united kingdom
12752.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,156.83852129596016,norway
18242.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,124.87736918534287,united kingdom
12758.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,206.6789871821024,portugal
17656.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,144.80370325295502,united kingdom
13265.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,175.11538127595577,united kingdom
16681.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,81.74336688104664,united kingdom
15980.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,93.50529014812454,united kingdom
12455.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,196.36819395028382,cyprus
15245.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,176.0097564866855,united kingdom
16209.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,81.42102033762137,united kingdom
13425.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,124.41279035366844,united kingdom
16098.0,Бюджетный,Розничный,Перспективные,A,Высокий,0.01309194700103273,101.53658065253308,united kingdom
16249.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,105.70370730847584,united kingdom
16709.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,129.99294714299216,united kingdom
16455.0,Бюджетный,Розничный,Перспективные,A,Высокий,0.01309194700103273,135.7856548095569,united kingdom
15815.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,113.13214402374342,united kingdom
15067.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,125.16462572014444,united kingdom
16131.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,169.1894240005878,united kingdom
13562.0,Бюджетный,Розничный,Перспективные,A,Высокий,0.01309194700103273,111.16924622680978,united kingdom
12876.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,176.82283578349734,belgium
18094.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,184.01249639424694,united kingdom
13851.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,161.2843263129286,united kingdom
17282.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,177.64088476262395,united kingdom
14163.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,86.32175266907636,united kingdom
16902.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01309194700103273,53.91399078005102,united kingdom
13320.0,Бюджетный,Розничный,Перспективные,A,Стандартный,0.012618926159861021,112.7785266016989,united kingdom
16770.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.012607562237019426,70.5289520837132,united kingdom
13208.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.012573753644988347,107.38440697385425,united kingdom
17027.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.012504741347388642,72.39564746529123,united kingdom
15128.0,Бюджетный,Мелкий_опт,Перспективные,B,Стандартный,0.012489553695301739,129.98553473706673,united kingdom
17802.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.012483619531637891,104.76781941497325,united kingdom
12854.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01244944453423174,83.3757555926963,united kingdom
16755.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.012429603395440221,143.84915249179517,united kingdom
15996.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.012426112204894379,65.8833815025082,united kingdom
17180.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.012419391816959866,86.75967891204976,united kingdom
17214.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.012412541706019353,49.836287654302964,united kingdom
15581.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.012411427327096304,60.330105325414166,united kingdom
17085.0,Бюджетный,Розничный,Перспективные,A,Высокий,0.012402897155837402,125.38265383839183,united kingdom
17774.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01239795029274386,86.6357408173701,united kingdom
16470.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.012397499526108078,87.32897492353163,united kingdom
17894.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,86.79708910486147,united kingdom
13548.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,65.6999496472564,united kingdom
12965.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,50.42625077828936,united kingdom
17585.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,214.8793232602435,united kingdom
16395.0,Бюджетный,Розничный,Перспективные,A,Высокий,0.01238115407976969,198.8849095919142,united kingdom
14651.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,51.03327130007949,united kingdom
14541.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,84.67517388913564,united kingdom
16370.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,119.0046488436717,united kingdom
13764.0,Бюджетный,Розничный,Перспективные,A,Высокий,0.01238115407976969,145.19191823506156,united kingdom
17921.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,72.65364212998529,united kingdom
18116.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,179.47757795250453,united kingdom
18196.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,70.84812267451281,united kingdom
13849.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01238115407976969,110.27469279097227,united kingdom
15800.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,56.060694697086745,united kingdom
16121.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,105.05957104287023,united kingdom
15164.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,54.130881419012894,united kingdom
14224.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,69.67802002350237,united kingdom
16059.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01238115407976969,108.31042623043305,united kingdom
15201.0,Бюджетный,Розничный,Перспективные,B,Низкий,0.011777666377601125,84.86675203633371,united kingdom
17731.0,Бюджетный,Розничный,Перспективные,B,Низкий,0.011776931701581398,49.128846011550394,united kingdom
16730.0,Бюджетный,Мелкий_опт,Перспективные,B,Стандартный,0.010929739138276719,66.6077126639116,united kingdom
18093.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010872648503702434,110.8497660807462,united kingdom
14937.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010828968155625326,75.66675802285901,channel islands
14306.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010827432153493553,107.05964188677396,united kingdom
16380.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010813546147629695,104.28373242372345,united kingdom
18008.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010813546147629695,120.41119816560399,united kingdom
15812.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010813546147629695,109.59133302412869,united kingdom
15947.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010813546147629695,87.83639465995499,united kingdom
17457.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010813546147629695,73.38222344214998,united kingdom
18173.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010813546147629695,104.14377830771285,united kingdom
12643.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010813546147629695,146.84994443137086,france
14164.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010813546147629695,83.70734607413857,united kingdom
12348.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010813546147629695,153.23607947582136,finland
13750.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010813546147629695,71.00276260746003,united kingdom
17679.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010813546147629695,90.9603360970754,united kingdom
12434.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.010608253190603822,47.241790524864626,australia
17527.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.010593113873122858,47.55362316812585,united kingdom
15706.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.010582994304182877,54.87788371756372,united kingdom
16493.0,Бюджетный,Мелкий_опт,Перспективные,B,Стандартный,0.010539057188889691,63.8624590143437,united kingdom
12679.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.010535471888382785,59.39226861154597,france
14475.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.010529543983021057,43.98975671473124,united kingdom
16092.0,Бюджетный,Мелкий_опт,Перспективные,B,Стандартный,0.010521523932571464,39.75519281979801,united kingdom
17724.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.010487207577159258,51.01292892636337,united kingdom
14229.0,Бюджетный,Мелкий_опт,Перспективные,B,Стандартный,0.010459169556132583,35.89649660006877,united kingdom
14276.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.010426302839222837,81.24188620528588,united kingdom
16108.0,Бюджетный,Мелкий_опт,Перспективные,B,Стандартный,0.010410417814701919,36.00764054353971,united kingdom
15596.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.01039001140264991,84.27403574662185,united kingdom
17048.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.010386480862651782,48.27499455577808,united kingdom
18248.0,Бюджетный,Мелкий_опт,Перспективные,B,Стандартный,0.010364206850820436,40.777711855614946,united kingdom
14857.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.010362970149946712,66.24649181192834,united kingdom
15625.0,Бюджетный,Мелкий_опт,Перспективные,A,Стандартный,0.010356692822277896,90.93547683930137,united kingdom
14745.0,Бюджетный,Мелкий_опт,Перспективные,B,Стандартный,0.01034828057784586,87.88225159268836,united kingdom
14976.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.010346516629537547,54.752538428082346,united kingdom
15841.0,Бюджетный,Мелкий_опт,Перспективные,B,Стандартный,0.010345739238517398,51.73273430676937,united kingdom
17007.0,Бюджетный,Мелкий_опт,Перспективные,B,Стандартный,0.010344063551966312,48.789939930947796,united kingdom
15122.0,Бюджетный,Розничный,Перспективные,A,Стандартный,0.010331575586329264,104.82758891976545,united kingdom
16774.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.01031321315588201,44.651130718887714,united kingdom
12886.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.010307989896790019,98.3398945679873,united kingdom
12722.0,Бюджетный,Розничный,Перспективные,B,Стандартный,0.010300255653720575,59.65668298333421,france
13662.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010291587859102128,58.50634106645197,united kingdom
16951.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010289626569757458,131.49655196857051,united kingdom
17692.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010288375863290091,36.892520850340354,united kingdom
15730.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010286811749430374,81.88833592103879,united kingdom
18171.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01028402726434923,65.71379095324673,united kingdom
14488.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010278303814525888,50.21533691521466,united kingdom
14443.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010277972546203785,117.67261273441846,united kingdom
15831.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010277003070692138,91.18968334773085,united kingdom
17037.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.01026829367485231,86.46629071445903,united kingdom
14959.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010268118728388897,57.430439386627455,united kingdom
15312.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010266284002488163,37.16526912027321,united kingdom
13931.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010264181886040667,64.67654282077596,united kingdom
13611.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010262678762565577,90.6017588296296,united kingdom
16309.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010255439785567522,28.191341331924463,united kingdom
18178.0,Бюджетный,Розничный,Перспективные,A,Высокий,0.010253928887055121,124.49331396663064,united kingdom
16572.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010251736829900378,63.38610627609117,united kingdom
12822.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.0102508663354754,39.2760471676465,united kingdom
18189.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010250139099795531,74.35317497144447,united kingdom
14916.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010250051079574796,115.29971565134095,united kingdom
16503.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010250007301782228,89.60446075819641,united kingdom
14223.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010249327235668786,66.32889366916442,united kingdom
13055.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010248880895239149,104.79980178235557,united kingdom
13850.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01024762373192898,134.77943365188506,united kingdom
17649.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010242874103898826,54.246333498752676,united kingdom
14105.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010242829809325615,99.27653758504057,united kingdom
12710.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010241770699780177,105.69385697302681,germany
16419.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010241673663827345,55.203774886878705,united kingdom
13814.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.01024152074420032,76.15733196614613,germany
13213.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010240750783235792,151.99057797811585,united kingdom
14038.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010239808357186844,132.88724313095133,united kingdom
15095.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010238260933329135,67.96755748119084,united kingdom
16184.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010237758978849425,44.119624037596985,united kingdom
12885.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010235951574184977,81.48284161486342,united kingdom
17002.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010235570345187841,56.68341446495157,united kingdom
16842.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010235360161809164,76.32133037512607,united kingdom
14414.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010233603180814614,211.9529570706544,united kingdom
13240.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,54.70052435842052,united kingdom
17320.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,82.38259119112729,united kingdom
12759.0,Бюджетный,Розничный,Перспективные,A,Высокий,0.010225171393610039,116.69063624488018,netherlands
17047.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,71.37606122970269,united kingdom
14918.0,Бюджетный,Мелкий_опт,Перспективные,A,Высокий,0.010225171393610039,50.61267518312441,united kingdom
13979.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,50.96886605403225,united kingdom
13591.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,65.89303841546038,united kingdom
15211.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,53.005397693774256,united kingdom
12611.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,83.34231349974898,italy
17734.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,40.9024118045252,united kingdom
12545.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,47.67717312522029,spain
12728.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,47.93050155894488,france
14078.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,63.47080633888774,united kingdom
14561.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,94.70855253564987,united kingdom
16266.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,59.24184029342783,united kingdom
16480.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,52.45681947203934,united kingdom
17083.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,58.93983832259305,united kingdom
13492.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,64.51612820443731,switzerland
15192.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,62.25064345758422,united kingdom
14923.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,43.531137191022395,united kingdom
16229.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,55.56224801516851,united kingdom
12550.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,62.98158837085592,spain
13356.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,43.88650218930141,united kingdom
17764.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,60.82127055807021,united kingdom
13354.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,43.541486755110625,united kingdom
13635.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,68.97810479287244,united kingdom
15255.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,36.32151444899162,united kingdom
16806.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,69.62804386995973,united kingdom
16950.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,39.18295732569198,united kingdom
14880.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,43.93825421788367,united kingdom
15855.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,69.8439779087428,united kingdom
16036.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,56.17005847918128,united kingdom
12794.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,35.141566395560346,portugal
13491.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,122.5748600887654,united kingdom
16045.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,116.36908239295602,united kingdom
13744.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,90.74469613222794,united kingdom
16934.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,60.943124447777365,united kingdom
12772.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,55.13499888669962,portugal
18192.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,52.365325142869494,united kingdom
12399.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,86.37378535708916,belgium
14261.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,62.16108215450845,united kingdom
16040.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,80.67759100491811,united kingdom
12446.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,59.68200348124023,rsa
12372.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,62.062849107441934,denmark
16317.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,93.80272421312519,united kingdom
13486.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,79.58626925163412,united kingdom
14346.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,69.29892791415772,united kingdom
12942.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,51.997223388630516,united kingdom
13280.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,74.72284111106364,united kingdom
12412.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,76.47250935480174,denmark
13376.0,Бюджетный,Розничный,Перспективные,B,Высокий,0.010225171393610039,59.24318181496176,united kingdom
17311.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,77.1993879503177,united kingdom
13752.0,Бюджетный,Мелкий_опт,Перспективные,B,Высокий,0.010225171393610039,101.9530680809536,united kingdom
